-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/D-I-R-T-Island-Excavating-Inc/101379739.html?what=t&where=Nanaimo+BC,D.I.R.T Island Excavating Inc,,,,"250-616-0520
778-762-0099Alternate 1",,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Excavation,
Landscaping,
Excavation Equipment,
Earthwork,
Retaining Wall,
Land Clearing,


Trenching,
Demolition,
Post Holes,
Driveway Prep,
Earth Removal,
Perimeter Drains,
Rock Removal,
Tree And Debris Removal,
Concrete,
Basement Digs,
Grading,



","D.I.R.T Island Excavating Inc is a Nanaimo based company providing customers with exquisite excavation, bobcat and landscaping services to the Vancouver Island area. We undertake both digging out and hauling in of materials. Specializing in full service excavation, landscaping, retaining wall, land clearing, demolition, post holes, driveway prep, earth removal, perimeter drains and much more! With over 16 years in the construction industry, our company is fully insured and we handle all your project needs in a safe and professional manner. No job to big or small, Call Craig for free estimate today!

"
https://www.yellowpages.ca/bus/British-Columbia/A-T-Maintenance-Plus-Contracting-Ltd/17646.html?what=t&where=Nanaimo+BC,A T Maintenance Plus Contracting Ltd,,,,250-754-2803,,,,
https://www.yellowpages.ca/bus/British-Columbia/C-T-Pioneer-Construction-Ltd/7702456.html?what=t&where=Nanaimo+BC,C T Pioneer Construction Ltd,,CONSTRUCTION & RENOVATION,,250-758-9481,ctpioneer.com,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","concrete,",
https://www.yellowpages.ca/bus/British-Columbia/T-J-Lawry-Construction/101504065.html?what=t&where=Nanaimo+BC,T.J. Lawry Construction,,CONSTRUCTION & RENOVATION,,250-713-6519,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/T-K-Stone/100499084.html?what=t&where=Nanaimo+BC,T K Stone,,,"Nanaimo, BC V9R 5J9",250-802-0028,,,,
https://www.yellowpages.ca/bus/British-Columbia/T-Pellew-Electrical/100920994.html?what=t&where=Nanaimo+BC,T. Pellew Electrical,,,,250-756-8922,,,"Contractor,",
https://www.yellowpages.ca/bus/British-Columbia/J-T-Painting/2963918.html?what=t&where=Nanaimo+BC,J T Painting,,,,250-618-6610,,,"Residential Painting,
Contractor,","JT Painting Company, LLC of Olympia, WA offers expert painting services to the local communities. We have been proudly serving the greater Puget Sound area since 1998."
https://www.yellowpages.ca/bus/British-Columbia/T-A-Painting/101301695.html?what=t&where=Nanaimo+BC,T&A Painting,,,,250-797-4616,,,,
https://www.yellowpages.ca/bus/British-Columbia/Qualicum-Beach/T-Shirts-That-Talk/6657422.html?what=t&where=Nanaimo+BC,Royal Canadian Legion BR 76,,,"180 Veterans Way, Qualicum Beach, BC V9K 1L8
",250-594-1155,,"Monday

10:00 am - 5:00 pm



Tuesday

10:00 am - 5:00 pm



Wednesday

10:00 am - 5:00 pm



Thursday

10:00 am - 5:00 pm



Friday

10:00 am - 5:00 pm



Saturday

10:00 am - 6:00 pm



Sunday

10:00 am - 6:00 pm","t-shirt,",
https://www.yellowpages.ca/bus/British-Columbia/Qualicum-Beach/Rodway-T-Scott/7624027.html?what=t&where=Nanaimo+BC,Rodway T Scott Rodway & Perry,,,"1-699 Beach Rd, Qualicum Beach, BC V9K 1S4
","250-752-9526
250-752-9521",,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Kellam-Michael-T-Dr/101576803.html?what=t&where=Nanaimo+BC,Kellam Michael T Dr,,,"301-885 Island Hwy W, Parksville, BC V9P 2E9
",250-586-3007,,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/T-N-T-Aquatics-Critters-Ponds/383553.html?what=t&where=Nanaimo+BC,T'N'T Aquatics Critters & Ponds,,,"1580 Alberni Hwy, Parksville, BC V9P 2C9
",250-248-6417,www.clearwaterpondandaquatics.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/T-R-Fence-Installers/7829185.html?what=t&where=Nanaimo+BC,T & R Fence Installers,,,"338 Rheumer Cres, Parksville, BC V9P 2T8
",250-951-6289,,,"fences,",
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Riptide-Graphics/6611239.html?what=t&where=Nanaimo+BC,Riptide Graphics,https://cdn.ci.yp.ca/t/1531/04/15310408aa_t.gif,,"6-1343 Alberni Hwy, Parksville, BC V9P 2B9
",250-586-2213,"http://www.riptidegraphics.ca/,https://riptidegraphics.ca/,https://www.facebook.com/pages/Riptide-Graphics/1297209796975349","Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Hats,
Glass Sandblasting,
Embroidery,
Corporate Wear,
T-Shirt,
Screen Printing,


In-House Artwork & Design,
Hoodies,
Teamwear,
Promotional Products,



","Riptide Graphics provides screen printed and embroidered garments, custom artwork & design, sandblasted art on glass and a wide range of promotional products. Stop by our showroom to view a multitude of samples today!"
https://www.yellowpages.ca/bus/British-Columbia/Parksville/T-B-C-Holdings-Ltd/2567132.html?what=t&where=Nanaimo+BC,T B C Holdings Ltd,,,"1149 Smithers Rd, Parksville, BC V9P 2C1
",250-248-7030,parksvilleheavyequipment.com,"Monday

7:30 am - 5:00 pm



Tuesday

7:30 am - 5:00 pm



Wednesday

7:30 am - 5:00 pm



Thursday

7:30 am - 5:00 pm



Friday

7:30 am - 5:00 pm","Excavating Services,
land clearing & leveling,
Rock Breaking,
Road Building,
Demolition,
Rock walls/ Sea walls,


Trucking (Gravel, Rock, Topsoil, Etc.),
Heavy Haul Lowbed Service,
Site Servicing,
Subdivision Development,
Landscaping,
House excavations,
Snow Removal,



","Parksville Heavy Equipment is construction company located in Parksville, British Columbia, Canada.  We have been serving Vancouver Island for over 20 years - Serving: Parksville, Qualicum Beach, Nanoose Bay, Nanaimo, Ladysmith, Port Alberni, Ucluelet Tofino, Bowser, Courtenay, Comox and beyond."
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Dr-T-Fridriksson/7719840.html?what=t&where=Nanaimo+BC,Dr T Fridriksson Parksville Medical Clinic,,,"154 Memorial Ave, Parksville, BC V9P 1J9
",250-248-5757,,,"medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Parksville/R-T-Excavating-Ltd/1297852.html?what=t&where=Nanaimo+BC,R T Excavating Ltd,,,"1430 Tyler Rd, Parksville, BC V9P 2G2
",250-248-9565,rtexcavatingltd.ca,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm



Saturday

8:00 am - 5:00 pm","Land Clearing,
Water Systems,
Ponds,
Landscape Preparation,
Road Building,
Sea Walls,


Install Septic Systems,
Environmental,
Site Preparation,
Installation Shallow Wells,
Rock Walls,
Retain Walls,
Drainage Systems,
Excavating,
Logging,



","At R.T. Excavating Ltd. we offer many services like excavating, site preparation, rock and retaining, and sea walls.  We install septic, water, and drainage systems.  Providing expert service for over 30 years in the central Vancouver Island area call us for more information at R.T. Excavating Ltd."
https://www.yellowpages.ca/bus/British-Columbia/Parksville/I-T-Mark-Co-Inc/804013.html?what=t&where=Nanaimo+BC,I T Mark & Co Inc,,,"141 Jensen E, Parksville, BC V9P 2G6
",250-248-3522,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","tax returns,",
https://www.yellowpages.ca/bus/British-Columbia/Chemainus/CRVTEK-IT-Consulting/100459512.html?what=t&where=Nanaimo+BC,CRVTEK IT Consulting,,,"9616 Chemainus Rd, Chemainus, BC V0R 1K0
",250-324-2990,,,,
https://www.yellowpages.ca/bus/British-Columbia/Chemainus/TD-Repairs/1545656.html?what=t&where=Nanaimo+BC,TD Repairs,,Repair & Cleaning,"9396 Smiley Rd, Chemainus, BC V0R 1K4
","250-246-4352
250-246-4342",www.tdrepairs.com,,"Mechanics,
Car Brake Service,
Brakes,
Brake Repair,
Brake Adjustment,
Antilocking Braking System,


Caliper Service,



",
https://www.yellowpages.ca/bus/British-Columbia/Chemainus/CRVTEK-I-T-Consulting/8159819.html?what=t&where=Nanaimo+BC,CRVTEK I T Consulting,,,"9806 Willow St, Chemainus, BC V0R 1K0
",250-210-1720,computereasesolutions.com,,"Computer Repairs,",
https://www.yellowpages.ca/bus/British-Columbia/V-I-U/101235329.html?what=u&where=Nanaimo+BC&useContext=true,V I U,,,,,www.viu.ca,,"University,",Matter Here
https://www.yellowpages.ca/bus/British-Columbia/Oceanside-Travel-Inc/7097474.html?what=u&where=Nanaimo+BC&useContext=true,Oceanside Travel Inc.,,TRAVEL & LODGING,,250-585-1610,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Appointment Only


By Appointment","Airlines,
Cruise Lines,
Tour Companies,
Travel Visas,
And More,
Travel Agency,","Full service travel agency.
Exceptional customer service and knowledge.
Cruises, River Cruises, Custom Tours, Specialty Tours, Luxury, Deluxe Product available."
https://www.yellowpages.ca/bus/British-Columbia/U-Need-A-Nerd/100921089.html?what=u&where=Nanaimo+BC&useContext=true,U-Need-A-Nerd,,,,250-585-8160,,,,
https://www.yellowpages.ca/bus/British-Columbia/U-Need-A-Nerd/101493458.html?what=u&where=Nanaimo+BC&useContext=true,U-Need-A-Nerd,,,,250-585-8160,,,,
https://www.yellowpages.ca/bus/British-Columbia/Coombs/U-Haul-Neighborhood-Dealer/8070539.html?what=u&where=Nanaimo+BC&useContext=true,U-Haul Neighborhood Dealer,,,"1111 Shearme Rd, Coombs, BC V0R 1M0
",250-248-3920,,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Just-4-U-Renovations-Landscaping-Ltd/100458430.html?what=u&where=Nanaimo+BC&useContext=true,Just 4 U Renovations & Landscaping Ltd,,,"626 Tranfield St, Parksville, BC V9P 1C3
",250-586-5445,,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/U-Haul-Neighborhood-Dealer/7903283.html?what=u&where=Nanaimo+BC&useContext=true,U-Haul Neighborhood Dealer,,,"1304 Alberni Hwy, Parksville, BC V9P 2C9
",250-248-4165,,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/U-Haul-Neighborhood-Dealer/101326916.html?what=u&where=Nanaimo+BC&useContext=true,U-Haul Neighborhood Dealer,,,"1270 Alberni Hwy, Parksville, BC V9P 2C9
",778-842-0122,,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Oceanside-Storage/6697753.html?what=u&where=Nanaimo+BC&useContext=true,Oceanside Storage,,,"1270 Alberni Hwy, Parksville, BC V9P 2C9
",250-248-6622,oceansidestorage.ca,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Saturday

9:00 am - 5:00 pm



Sunday

10:00 am - 4:00 pm","Boxes,
Bubble Wrap,
China Barrel,
Dry Z Air,
Heated Units,
Mattress Covers,


Mirror Picture Boxes,
Packing Paper,
Round Stainless Padlocks,
Sofa Cover,
Storage,
Tape,
Tape Dispensers,
Wardrobe Box,
Fenced Facility,
24/7,
Packing Supplies,
Household Storage,
Heated Warehouse,
Monthly Storage,



","Oceanside Storage is conveniently located at 1270 Alberni Highway. We provide you with heated individually alarmed units, unlimited 24/7 easy drive up access and caretakers on site. Come and stop into our office, we are the ones with the beautiful manicured yard, and wonderful water fountain."
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Parksville-U-Lock-Mini-Storage/102026430.html?what=u&where=Nanaimo+BC&useContext=true,Parksville- U-Lock Mini Storage,,,"1270 Alberni Hwy, Parksville, BC V9P 2C9
",778-762-4088,,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/U-Lock-Mini-Storage/101738729.html?what=u&where=Nanaimo+BC&useContext=true,U-Lock Mini Storage,,,"1270 Alberni Hwy, Parksville, BC V9P 2C9
",250-248-6622,selfstorage.ca,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Saturday

9:00 am - 5:00 pm



Sunday

9:00 am - 5:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Chemainus/U-Dog-Mobile-Dog-Care-Cowichan/4373436.html?what=u&where=Nanaimo+BC&useContext=true,U Dog Mobile Dog Care Cowichan,,,"Chemainus, BC V0R 1K4",250-715-8364,www.uofdog.com,,,"Blogguestbook Welcome to U DOG Vancouver Island's Leader in Mobile Dog Care. We like to ''Think Outside the Fence'' putting health and fitness foremost with our approach to caring for your dog's needs. With three great locations to serve you; U DOG Nanaimo , U DOG Cowichan and U DOG Shawnigan . We provide services from Nanaimo through Cowichan. Areas included are Nanaimo, Ladysmith, Chemainus, Duncan, Maple Bay, Lake Cowichan, Cowichan Bay, Shawnigan Lake, Mill Bay, and Cobble Hill. We would love to help you create a fulfilling partnership with your faithful companion. We focus on communication, respect, and leadership providing valuable insight into your relationship with your dog. Where is U'r Dog???Services Include:

"
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Hopfingers-U-Brew-Winemaking/7511480.html?what=u&where=Nanaimo+BC&useContext=true,Hopfingers U-Brew & Winemaking,,,"204 Island Hwy E, Parksville, BC V9P 2H3
","250-954-1194
250-585-0300",www.hopfingers.com,,"Wine Making Supply,
Wine Making On Premise,
Ferment On Premise,
#shoplocalonline,","Hopfingers U-Brew & Winemaking was established in 1993 and has been producing fine wines and ales since then with a business philosophy that an on premise brewing centre can only remain successful by offering its customers an experience combining quality, service, selection and value."
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Parksville-Dolphin-Travel/6432218.html?what=u&where=Nanaimo+BC&useContext=true,Parksville Dolphin Travel,,TRAVEL & LODGING,"2-160 Corfield St S, Parksville, BC V9P 0A8
","250-248-6124
1-877-248-6104Tollfree
250-248-6138",www.cwtvacations.ca,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Vacations,
Travel,
Vacation Packages,
Flights,
Hotel Package,
Cruise Trip,


Best Value Sun Holidays,
Active & Eco-Adventures,
Personalized Vacation Planning,
Cruise & Travel Specialists,
Wedding & Honeymoon Specialists,
Travel Insurance,



","If you’re feeling restless and stressed out, a relaxing vacation would be perfect for you. At Parksville Dolphin Travel, our team is committed to helping clients in Parksville plan personalized vacation getaways. We can arrange Best Value Sun holidays, tours, active and eco-adventures, cruises and more. We specialize in arrange wedding and honeymoon vacation. We also sell travel insurance so you can have peace of mind on your getaway. We are a locally-owned and operated company for over 30 years of experience in the travel industry. Call us today to start planning your dream vacation

"
https://www.yellowpages.ca/bus/British-Columbia/Parksville/Parksville-Dolphin-Travel/6401526.html?what=u&where=Nanaimo+BC&useContext=true,Parksville Dolphin Travel,,TRAVEL & LODGING,"160 Corfield St, Parksville, BC V9P 1N9
",1-877-248-6104,www.cwtvacations.ca,,"Travel Agencies,","If you’re feeling restless and stressed out, a relaxing vacation would be perfect for you. At Parksville Dolphin Travel, our team is committed to helping clients in Parksville plan personalized vacation getaways. We can arrange Best Value Sun holidays, tours, active and eco-adventures, cruises and more. We specialize in arrange wedding and honeymoon vacation. We also sell travel insurance so you can have peace of mind on your getaway. We are a locally-owned and operated company for over 30 years of experience in the travel industry. Call us today to start planning your dream vacation

"
https://www.yellowpages.ca/bus/British-Columbia/Chemainus/U-Haul-Neighborhood-Dealer/7922716.html?what=u&where=Nanaimo+BC&useContext=true,U-Haul Neighborhood Dealer,,,"9385 Trans Canada Hwy, Chemainus, BC V0R 1K0
",250-246-2882,,,,
https://www.yellowpages.ca/bus/British-Columbia/Parksville/U-Haul-Neighborhood-Dealer/100853551.html?what=u&where=Nanaimo+BC&useContext=true,U-Haul Neighborhood Dealer,,,"961 Island Hwy E, Parksville, BC V9P 2E2
",250-248-4165,,,,
https://www.yellowpages.ca/bus/British-Columbia/Ladysmith/U-Haul-Neighborhood-Dealer/101171738.html?what=u&where=Nanaimo+BC&useContext=true,U-Haul Neighborhood Dealer Saltair Self Storage,,,"10862 Chemainus Rd, Ladysmith, BC V9G 2A4
",250-245-2820,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanoose-Bay/Comp-U-Wiz/101497442.html?what=u&where=Nanaimo+BC&useContext=true,Comp-U-Wiz,,,"2424 Nanoose Beach Rd, Nanoose Bay, BC V9P 9E5
",250-468-0235,,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm



Appointment Only","Mac Repair,
New PC Sales,
New Mac Sales,
Used PC Sales,
Used Mac Sales,
Tablet Repairs,


Phone Screen Repairs,



","Servicing Nanoose and area since 2004

New and used PC's Mac's and I repair both Windows and Mac's

I also repair tablets and phone screens

""If I can't fix it, it's not broken. Also, carry a sledgehammer if all else fails"""
https://www.yellowpages.ca/bus/British-Columbia/Ladysmith/L-C-U-Insurance-Agencies-Ltd/100097429.html?what=u&where=Nanaimo+BC&useContext=true,L C U Insurance Agencies Ltd,,REAL-ESTATE & INSURANCE,"330 1st Ave, Ladysmith, BC V9G 1A1
",250-245-3827,www.lcuinsurance.ca,,"insurance general,",
https://www.yellowpages.ca/bus/British-Columbia/Ladysmith/U-Haul-Neighborhood-Dealer/7923251.html?what=u&where=Nanaimo+BC&useContext=true,U-Haul Neighborhood Dealer,,,"13136 Thomas Rd, Ladysmith, BC V9G 1L9
",250-245-4406,,,,
