-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Hornquist-Richard-K/788665.html?what=k&where=Nanaimo+BC,Hornquist Richard K Fabris McIver Hornquist & Radcliffe,,service_companies,"40 Cavan St, Nanaimo, BC V9R 2V1
","250-753-6661
1-800-811-3555Tollfree
250-753-6648",www.fabris-law.com,,"Legal Service,","Hornquist Richard K offers legal services in Nanaimo. This lawyer can administer your needs as a legal advisor, a defense lawyer, a legal counselor and even more. Hornquist Richard K can help in the case of temporary visa, permanent residency or citizenship. This lawyer can help in setting up wills and trusts and naming suitable executors.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/J-K-Electric/7204202.html?what=k&where=Nanaimo+BC,J K Electric,,,"3569 Hillside Ave, Nanaimo, BC V9T 2Y9
",250-760-0888,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Electrician,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/E-K-Painting/100498606.html?what=k&where=Nanaimo+BC,E&K Painting,,,"306-355 Stewart Ave, Nanaimo, BC V9S 4C5
",250-754-8955,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Waterman-K-Dr/6273757.html?what=k&where=Nanaimo+BC,Waterman K Dr,,professionkl,"1501 Boundary Cres, Nanaimo, BC V9S 4P1
","250-591-2490
250-591-2489",,"Appointments available: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday.","cosmetic surgeon,",
https://www.yellowpages.ca/bus/British-Columbia/Lantzville/D-L-Home-Design/100476518.html?what=l&where=Nanaimo+BC,D L Home Design,,HOME & GARDEN,"8085 Sywash Ridge, Lantzville, BC V0R 2H0
",250-951-2565,,,"Construction Company,
Sports & Recreation,","D.L. Home Design provides custom house plans for new construction additions and detached garages. As part of the design service, you will receive full colour 3D renderings to view as we go through the design process. With over 15 years working with as well as in the construction industry D.L. Home Design can help you through the design and planning process of almost any residential project.    


"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Mount-Benson-Forestry-L-P/102689419.html?what=l&where=Nanaimo+BC,Mount Benson Forestry L P,,retail_business,"201-751 Haliburton St, Nanaimo, BC V9R 4W8
",250-824-2525,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Li-l-Hairy-Paws/7069339.html?what=l&where=Nanaimo+BC,Li'l Hairy Paws,,tourism,"2087 Bluebell Terr, Nanaimo, BC V9S 2P9
",250-758-8961,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/That-50-s-Barber-Shop/3495299.html?what=l&where=Nanaimo+BC,That 50's Barber Shop,,retail_business,"16A Victoria Cres, Nanaimo, BC V9R 5B8
",250-753-1956,,"Monday

8:30 am - 4:30 pm



Tuesday

8:30 am - 7:30 pm



Wednesday

8:30 am - 7:30 pm



Thursday

8:30 am - 5:00 pm



Friday

8:30 am - 7:30 pm



Saturday

10:00 am - 7:30 pm","Mens Haircut,
Hair Salon,
Barber Shop,","That 50's Barber Shop takes you back to simpler times where getting a haircut was not a painful and awkward experience. Relax, have some fun and, of course look great."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Winners-Apparel-Ltd/2621571.html?what=l&where=Nanaimo+BC,Winners Apparel Ltd,,,"6950 Island Hwy N, Nanaimo, BC V9V 1W3
",250-390-1573,"http://www.winners.ca/en/index.asp,http://www.homesense.ca",,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Winners/6505284.html?what=l&where=Nanaimo+BC,Winners Woodgrove Centre,,,"6631 Island Hwy N, Nanaimo, BC V9T 4T7
",250-751-0308,www.winners.ca,,"Apparel & Clothing,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Williams-Eric-L/7976776.html?what=l&where=Nanaimo+BC,Williams Eric L,,professionll,"Suite 203-240 Wesley St, Nanaimo, BC V9R 2T5
",250-741-1100,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Oceans-Habitat-and-Enhancement-Branch/5313913.html?what=l&where=Nanaimo+BC,"Oceans, Habitat and Enhancement Branch Fish/Fisheries",,retail_business,"4166 Departure Bay Rd, Nanaimo, BC V9T 4B7
",250-756-7251,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/L-Association-Des-Francophones-De-Nanaimo/6315930.html?what=l&where=Nanaimo+BC,L'Association Des Francophones De Nanaimo,,retail_business,"1925 Bowen Road, Nanaimo, BC V9S 1H1
",250-729-2776,,,"Community Organization,
Associations,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/L-J-s-Building-Maintenance/102229088.html?what=l&where=Nanaimo+BC,L J's Building Maintenance,,retail_business,"3193 Barons Rd, Nanaimo, BC V9T 4X1
",250-802-6384,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Industrial-Scaffold-Services-L-P/7650073.html?what=l&where=Nanaimo+BC,Industrial Scaffold Services L P,,INDUSTRIAL SUPPLIES & SERVICES,"2076 Balsam Rd, Nanaimo, BC V9X 1T5
","250-246-2355
1-888-246-6668Tollfree
250-246-2601
250-591-2535Alternate 1",,,"Scaffolding & Mobile Platforms,
Industrial Company,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/I-S-L-Customs-Brokers/7798455.html?what=l&where=Nanaimo+BC,I S L Customs Brokers,,retail_business,"206-75 Front St, Nanaimo, BC V9R 5H9
","250-754-2305
1-800-663-3941Tollfree
250-754-2544",,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm



24 Hours A Day - 7 Days A Week","OBL,
Non EDI,
Pay Freight,
Permits,
RMD,
Importing,


Freight,
Communications,
Custom Brokerage,
Custom Clearance,
Disbursement,
Agri-Foods,
Insurance Broker,



","ISL Customs Broker in Nanaimo, BC is a division of Island Shipping, which continues to be a leader in providing customs brokerage and international business importation solutions. ISL is a 100 per cent family-owned Vancouver Island customs broker firm with 50 years of experience moving freight and business goods across borders in British Columbia and throughout Canada. ISL knows no boundaries!

In today’s electronic age, you do not require your brokerage to be physically at the border crossing as was common in years gone past. Customs brokerage is now virtually a paperless transaction.
That means that whether your business is in Vancouver, Victoria, Saanich, Nanaimo, or somewhere else, ISL can be your broker while efficiently monitoring, tracing and releasing your business goods as they cross the border anywhere in Canada, via land, air or sea.
Contacting ISL is easy, by toll-free telephone, fax or e-mail.
We offer 24-hour customs broker service. Please read our international shipping FAQ‘s for more information.
If your current broker does not provide efficient, expert importing solutions then maybe it is time you called ISL Customs Brokers in Nanaimo.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/D-B-L-Disposal-Service/7521423.html?what=l&where=Nanaimo+BC,D.B.L. Disposal Service,https://cdn.ci.yp.ca/t/1531/69/15316929aa_t.gif,retail_business,"4145 Jingle Pot Rd, Nanaimo, BC V9T 5P7
","778-762-0646
1-877-929-9382Tollfree",,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm



Saturday

9:00 am - 4:00 pm","Compactors Available,
Construction And Cleanup,
Container Rentals,
Demolition Contractors,
Drop Off Recycle Depot,
Dumpster Rentals,


Gravel Mart,
Gravel Trucks And Trailers,
Portable Toilets,
Renovations,
Roll Off Boxes 10-40 Cubic Yards,
Roofing Debris,
Special Events,
Storage Containers,
Sweeping And Washing,
Waste Disposal And Recycling,
Stump Removal,
Home Improvement,



",COMMERCIAL RESIDENTIAL INDUSTRIAL DISPOSAL SERVICE
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/L-M-Natural-Foods/102227562.html?what=l&where=Nanaimo+BC,L & M Natural Foods,,FOOD & BEVERAGES,"1150 Terminal Ave N, Nanaimo, BC V9S 5L6
",250-753-8413,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/J-L-Landscaping-Services/100921564.html?what=l&where=Nanaimo+BC,J & L Landscaping Services,,INDUSTRIAL SUPPLIES & SERVICES,"5373 Smokey Cres, Nanaimo, BC V9T 5R6
",250-816-1577,,,"Landscape Company,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/L-Decor-by-Desiree/100921397.html?what=l&where=Nanaimo+BC,L Decor by Desiree,,tourism,"5570 Leslie Cres, Nanaimo, BC V9V 1G7
",250-751-1305,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/L-J-Mechanical-Ltd/100498797.html?what=l&where=Nanaimo+BC,L J Mechanical Ltd,,tourism,"113 Gava Pl, Nanaimo, BC V9T 0H9
",250-585-4022,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/R-L-H-Sales/2486760.html?what=l&where=Nanaimo+BC,R L H Sales,,tourism,"2235 McGarrigle Rd, Nanaimo, BC V9S 4M5
",250-758-4447,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Krasowski-Brian-L-Dr/2358680.html?what=l&where=Nanaimo+BC,Krasowski Brian L Dr Diver Lake Dental Clinic,,retail_business,"3767 Shenton Rd, Nanaimo, BC V9T 2H1
",250-756-0125,,,"Dentist,
Medical Service,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Christensen-L-Blair-Dr/2180342.html?what=l&where=Nanaimo+BC,Christensen L Blair Dr,,retail_business,"201-1125 Dufferin Cres, Nanaimo, BC V9S 2B5
",250-753-1601,,"Monday

9:00 am - 4:00 pm



Tuesday

9:00 am - 4:00 pm



Wednesday

9:00 am - 4:00 pm



Thursday

9:00 am - 4:00 pm



Friday

9:00 am - 4:00 pm","medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Dr-D-L-Russell/2511027.html?what=l&where=Nanaimo+BC,Dr D L Russell,https://cdn.ci.yp.ca/t/3000/75/30007595zz_t.gif,retail_business,"5778 Malibu Terr, Nanaimo, BC V9T 6A5
","250-758-1003
250-758-1235",,Appointment Only,"Assessments,
Psychoeducational Assessment,
Fetal Alcohol Spectrum Disorder (FASD),
Gifted,
Developmental Disabilities,
Learning Disabilities,","Dr. Russell provides neuropsychological assessments for children with special needs, psycho-educational assessments for individuals with learning disabilities, assessments for adults with developmental disabilities, and other related assessment services. Give us a call today to learn more about our services. 

Dr. Russell has been providing  neuropsychological and assessment services on Vancouver Island for over 25 years. Areas of specialty include learning disabilities, Fetal Alcohol Spectrum Disorder 
(FASD), developmental disabilities,intellectual disabilities, gifted, and other related issues. Dr. Russell does not provide  any counselling or therapy services or assessments for Autism Spectrum 
Disorder.


"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/A-L-Custom-Covers/7694825.html?what=l&where=Nanaimo+BC,A L Custom Covers,https://cdn.ci.yp.ca/t/1560/31/15603150aa_t.gif,retail_business,"1976 Stannard Dr, Nanaimo, BC V9X 1B4
",250-751-5198,,,"Boat - Auto - RV's,
Custom Furniture Upholstery,
Commercial - Residential,
Boat Tops - Dodgers & Sail Covers,
Interior Upholstering,","A L Custom Covers provides custom furniture upholstery for our residential and commercial clients in the Nanaimo area. We also offer covers for boats, cars and RVs. Breathe new life into your furniture or vehicle seating with our interior upholstering. Give us a call to learn more."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/L-E-Excavating/3338458.html?what=l&where=Nanaimo+BC,L & E Excavating,,,"2430 Lindsey Rd, Nanaimo, BC V9X 1X3
",250-722-2624,,,"Contractor,
Business Service,",
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Erin-L-Brook/7216553.html?what=l&where=Nanaimo+BC,Erin L Brook Merrill Long & Co,,service_companies,"201 Milton St, Nanaimo, BC V9R 2K5
",250-754-4441,,,,"Erin L Brook offers legal services in Nanaimo. This lawyer can handle your needs as a solicitor, a defense lawyer, a legal advisor and even more. Erin L Brook may help in the situation of divorce, separation, child custody or family mediation. This lawyer has the skills to assist you with your immigration questions.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Donna-L-Kydd/8170632.html?what=l&where=Nanaimo+BC,Donna L Kydd rlr Lawyers,,Lawyers,"111 Wallace St, Nanaimo, BC V9R 5B2
","250-754-3321
250-754-1148",,"Monday

8:30 am - 5:00 pm



Tuesday

8:30 am - 5:00 pm



Wednesday

8:30 am - 5:00 pm



Thursday

8:30 am - 5:00 pm



Friday

8:30 am - 5:00 pm","Legal Services,","Donna L. Kydd has over 40 years of practice experience that includes a mix of Aboriginal law, general civil litigation, and solicitor’s work.
Donna works with Indigenous and non-Indigenous people across Vancouver Island and other regions of BC, on matters from first-time home purchases to complex commercial real estate transactions; from incorporating a company to reorganizing its shareholdings; to purchasing or selling an existing business, wills and estates.
Many years of practice experience dealing with a broad range of legal issues means that Donna works efficiently and cost effectively to solve legal problems that her clients face.

RLR Lawyers (Ramsay Lampman Rhodes) is one of Vancouver Island’s largest full-service law firms. Our lawyers are recognized as leading practitioners in their respective fields. From routine matters to complex commercial transactions and personal injury claims, we offer trusted legal advice and representation to Island businesses and residents. For over 40 years our lawyers have worked to advance the interests of clients across Vancouver Island including the Comox and Alberni Valleys.

Legal excellence, business savvy and a practical outlook define our approach to client service.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Martin-Company/2397068.html?what=l&where=Nanaimo+BC,Martin & Company Martin Joseph B,,ebowen rdaayant,"21B-2220 Bowen Rd, Nanaimo, BC V9S 1H9
","250-729-9000
250-729-9001",,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Personal Injury,
Wills & Estates,
POAs And Representation Agreements,
General Criminal Law,
Conveyancing / Mortgages / Notarizing,
General Civil Litigation,


Company & Commercial Law,
Real Estate Lawyer,
Criminal Lawyer,
Estate Planning Lawyer,



","Martin & Company in Nanaimo has the team to tackle all your legal needs. Whether you require assistance recovering money in a personal injury claim, or you are settling a will or estate, we can help you navigate the legal system. We provide services for criminal law and civil litigation as well as commercial law. Home and hospital appointments are available. To see how we can assist with your legal needs, contact us today.

"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/B-L-Excavating/100921098.html?what=l&where=Nanaimo+BC,B L Excavating,,service_companies,"2007 Hilbert Rd, Nanaimo, BC V9X 1T1
",250-739-0304,,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm","Bobcat,
Dump Trailer,
Excavating,
Landscaping,
Yard Work,
Dig,",Call us today and see what we can do for you. We have a Bobcat 430 with zero tail swing for tight spaces and a heavy duty 5 yd dump trailer to haul it away.
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Robson-L-Esther/101561675.html?what=l&where=Nanaimo+BC,Robson L Esther,,,"201 Selby St, Nanaimo, BC V9R 2R2
",250-753-6435,,,,
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Warsh-Law/7963403.html?what=l&where=Nanaimo+BC,Warsh Law,https://ssmscdn.yp.ca/image/resize/b0f44a50-34da-49ee-9ba3-14baf6ddd4aa/yp-serp-video-thumbnail/1.png,retail_business,"109-335 Wesley St, Nanaimo, BC V9R 2T5
","250-741-0003
250-741-0018",,"Monday

8:30 am - 4:30 pm



Tuesday

8:30 am - 4:30 pm



Wednesday

8:30 am - 4:30 pm



Thursday

8:30 am - 4:30 pm



Friday

8:30 am - 4:30 pm



Emergency appointments available


Weekend Appointments Available","Family Lawyers,
Lawyers,
Wills,
Family Law,
Family,
Divorce Lawyer,


Estate Litigation,
Divorce Law,
Legal,
Immigration,



","Warsh Law comprises barristers and solicitors who are practicing Family Law, Wills and Estates, Estate Litigation, Immigration Law, Mediation, and Commercial and Residential Real Estate law in Nanaimo"
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Puss-N-Boots-Deluxe-Boarding-For-Cats-Ltd/2482765.html?what=n&where=Nanaimo+BC,Puss N Boots Deluxe Boarding For Cats Ltd,,retail_business,"686 Howard Ave, Nanaimo, BC V9R 3S7
",250-753-8329,,"Monday

8:00 am - 5:30 pm



Tuesday

8:00 am - 5:30 pm



Wednesday

8:00 am - 5:30 pm



Thursday

8:00 am - 5:30 pm



Friday

8:00 am - 5:30 pm



Saturday

8:00 am - 5:30 pm



Sunday

8:00 am - 5:30 pm","Access To 24 Hour Vet Care,
Convenient Location,
Country Setting 2 KM From Town,
Cozy & Comfortable,
Double Door Security,
Heated Indoor & Covered Outdoor Rooms,


Lots Of T.L.C,
Pickup / Delivery Available,
Soft Music,
Pet Store,
Pet Sitter,
Pet Supplies,



","Nanaimo's premier boarding facility for cats only. Where comfort, health, safety and your peace of mind are our first priority."
https://www.yellowpages.ca/bus/British-Columbia/Nanaimo/Set-N-Stone/101549394.html?what=n&where=Nanaimo+BC,Set N Stone,,,"5361 Catalina Dr, Nanaimo, BC V9V 1G8
",250-714-2750,setnstonecontracting.ca,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Evening And Weekend Appts. Available Upon Request","Interior Stonework Installation And Repair,
Exterior Stonework Installation And Repair,
Fireplace Building,
Chimney Repair,
Stone Feature Walls,
Stone Masonry,


Stone Fireplace Installation And Repair,



","Set N Stone is a locally-owned and operated masonry company in Nanaimo specializing in interior and exterior stone installations and repairs including fireplaces and feature walls. Set N Stone offers over 25 years of experience beautifying homes inside and out, all at affordable rates.


At Set N Stone, we believe that the key to completing each product successfully is by using quality building materials. We are happy to work with Real, Manufactured, K2 and Cultures stones. With more than two-and-a-half years of hands-on experience, we can get your project completed on time and on budget. Call today to schedule a consultation with our masons start designing your next custom stonework project.

"
